,X,Y
1144,"Здравствуйте, у дочери 7 месяцев никак не проходит сыпь на щеках, то бледнеют, то краснеют, хотя уже два месяца кушаем лечебную смесь, ничего нового кроме кабачка еще не вводила. 
дерматит появился с двух месяцев после перехода на смесь. Стул нормальный, было еще высыпание на ножках и ручках, но почти прошло. Даю сейчас зиртек, но никаких результатов. Может у нас и на эту смесь аллергия?",1
1145,"Здравствуйте, у ребенка 1,9 недавно начала появляться сыпь, сначала на руке, потом на животе и ножках, то красная то бесцветная, лечили фенестилом и энеросгелем, ее стало меньше, но сегодня после сна, я увидела на руке ребенка где была сыпь - новую ярко выраженную бордовую сыпь! Он очень сильно, ребенок вспотел когда спал и спал на этой руке, что это может быть? Спасибо заранее за ответ!",1
1146,"Здравствуйте, проблема не странная, но сама решить ничего не могу. 
завела декоративного кролика, полгода все было нормально, затем уехала на 10 дней, в первую же ночь по возвращении проснулась от приступа. В горле словно ком, сильные хрипы при дыхании, сухой кашель, тяжесть в грудной клетке. Во рту ощущение волос- хотя склоняюсь к самовнушению. Выхожу из дома- все проходит, через час ни следа. 
к врачу возможности попасть нету. 
чем можно купировать симптомы? Супрастин, цетрин- не помогают, как и не пила бы.",1
1147,"Здравствуйте, у меня диатес, он с детства в основном все прошло но осталось на ногах, я мажу несколько раз в день 
Днём: контрактубексом (несколько раз) 
Вечером: тридерм(раза 2) 
Подскажите что делать на одной ноге прошло, а на второй не могу, ведь до лета всего неделя.",1
1148,"Здравствуйте, у меня беременность 26 недель. Подскажите пожалуйста какие можно принимать лекарства при полинозе",1
1149,"Здравствуйте, помогите пожалуйста разобраться с результатами анализов: 


ИсследованиеРезультатРеференсные значенияКомментарий


Клинический анализ крови 




Гематокрит 

35.4 %

32.0 - 40.0 %

 




Гемоглобин 

11.8 г/дл

11.0 - 14.0 г/дл

 




Эритроциты 

4.83 млн/мкл

3.80 - 4.80 млн/мкл

 




MCV (ср. Объем эритр.) 

73.3 фл

73.0 - 85.0 фл

 




RDW (шир. Распред. Эритр) 

16.4 %

11.6 - 14.8 %

 




MCH (ср. Содер. Hb в эр.) 

24.4 пг

22.0 - 30.0 пг

 




МСHС (ср. Конц. Hb в эр.) 

33.3 г/дл

32.0 - 38.0 г/дл

 




Тромбоциты 

167 тыс/мкл

189 - 394 тыс/мкл

 




Лейкоциты 

6.62 тыс/мкл

5.50 - 15.50 тыс/мкл

 




Нейтрофилы (общ. Число), % 

36.3 %

33.0 - 61.0 %

При исследовании крови на гематологическом анализаторе патологических клеток не обнаружено. Количество палочкоядерных нейтрофилов не превышает 6%




Лимфоциты, % 

51.2 %

33.0 - 55.0 %

 




Моноциты, % 

10.7 %

3.0 - 9.0 %

 




Эозинофилы, % 

1.5 %

1.0 - 6.0 %

 




Базофилы, % 

0.3 %

< 1.0

 




Нейтрофилы, абс. 

2.40 тыс/мкл

1.50 - 8.50 тыс/мкл

 




Лимфоциты, абс. 

3.39 тыс/мкл

2.00 - 8.00 тыс/мкл

 




Моноциты, абс. 

0.71 тыс/мкл

0.00 - 0.80 тыс/мкл

 




Эозинофилы, абс. 

0.10 тыс/мкл

0.00 - 0.70 тыс/мкл

 




Базофилы, абс. 

0.02 тыс/мкл

0.00 - 0.20 тыс/мкл

 





 




ИсследованиеРезультатРеференсные значенияКомментарий


СОЭ (по Вестергрену) 

4 мм/ч

< 10",1
1150,"Здравствуйте, подскажите пожалуйста дочери 4.5 сдали анализ на Ig E(total) результат 213 ед/мл референсные значения < 60 что это обозначает? И как я могу узнать на что это аллергия?",1
1151,"Здравствуйте, у меня зуд по всему телу 2 день, принимала супрастин не помогает, при расчесывании кожа краснеет и покрывается пупырышками, через некоторое время покраснение и пупырышки проходит и место почеса становится горячим, не спала всю ночь от того что чесалось везде от волос на голове и до пальцев на ногах, утром ситуация не изменилась, цвет кожи и склер не поменялся, скажите что купить, какие лекарства, чтобы зуд прошел Из продуктов нового ничего не кушала, но позапрошлым вечером намазала ноги тайландским кремом- может в этом проблема? Но зуд сегодняшнюю ночь и утро только увеличился.",1
1152,"Здравствуйте, подскажите поможет ли переливание крови от аллергии на краску для волос? Заранее спасибо!",1
1153,"Здравствуйте, у меня сильные высыпания на коже, которые очень чешутся. Просыпаюсь несколько раз за ночь от того, что я их расчесываю. Не зудят только ступни ног и кисти рук и как не странно, левая рука. Врач дерматолог поставил диагноз: аллергические дерматит. Назначения следующие: 1. Полисорб 10 дней 3 раза в день, лоратадин 1т ежедневно, дексаметазон 4 мг 2мл -3 дня, панзинорм (при необходимости), диета. До назначения пила супрастин, тавегил. После 6 ампул дексаметазола все прошло, кожа практически очистилась. Но на 2 дня, после этого все начилось сначала (еще сильнее). Я вколола еще 1 кубик лекарства, приняла ванну с чередой и впервые за неделю ночью я спала. Потом все сначала. При повторном обращении назначили натрия теосульфат в/в, эриус. Эриус не помогает, теосульфат осталось три укола. Также назначили обследование у терапевта на предмет хр. Холецистита, гастрита (сказал сдать желудочный сок на кислотность это вроде бы оказывает влияние на мои проблемы) и анализы. По поводу хр. Холецистита, гастрита и панкреатита я до этого наблюдалась 2 месяца у гастроэнтеролога (в связи с их обострением). Симптомы (боль в правом подреберье, желудке, вздутие кишечника) прошли. Может быть высыпание это следствие этих заболеваний. Хронический холецистит у меня 2 года, но подобных высыпаний не было. Я отказалась от пуховых подушек, одеял, но ничего не помогает. Собираюсь на консультацию не к терапевту, а к аллергологу. Вопросы мои такие: Можно ли сейчас в конце мая -начале июня делать пробы? И еще я прочитала в инструкции к дексаметазону, что он принимается по определенной схеме, чтобы не было синдрома резкой отмены. Мне кажется, что как-то так у меня и произошло. Может есть какие-нибудь мази для долгого применения? Фенистил вообще не помогает. Заранее спасибо.",1
1154,"Здравствуйте, доктор! Моему сыночку 1 год и 8 месяцев. Два месяца назад поставили атопический дерматит, началось все около 8 месяцев назад, просто никто не придал пятнышку под коленкой особого значения. Когда пятен стало три-одно под коленкой два других на щеке -педиатр прописал адвантан. На время все прошло, но вернулось скоро с большей силой. Под коленочкой пятно стало разрастаться, достигая размера 2 см в диаметре, на щечках примерно та же история, чуть получше, плюс появились на ручках маленькие пятнышки ниже локоточка, локоток. Пятнышко на ножке уже начало мокнуть. Два месяца назад. И мы пошли к дерматологу. Суммарный имуноглобулин 580, остальные все показатели в норме. Протравили глистов, антигистаминное зиртек 5к. с утра, 5 вечером. Цинковая паста. Эмолиум спец. Крем. Перестали появляться корочки. Вела дневник питания, пытаясь определить на что аллергия. Безуспешно. Пятна меньше не становились. Сдали кровь из вены, выявили-аллергия на яичный белок (0,445) и на бета-лактолобин (0,36). Со всеми анализами к аллергологу две недели назад. Аллерголог прописывает на ножку локоид 3-4 дня 1 р. в день, затем пимафукорт 2 р. в день еще 10 дней. Остальные пятнышки пимафукортом 2 р. в день 10 дней мазать. Нормабакт, смекта 5 дней, (которую смогла только 2 дня подавать и то ребенок выплевывал.) Эмолиум специальный крем 2 р в день и эмульсия для купания. Зиртек 3 к. утром, 3 вечером. После такого лечения на следующий же день ножка перестала мокнуть, через 3 дня посветлела и я начала мазать пимафукортом. Остальные пятнышки-ушла отечность, многие посветлели, трудно даже найти. На щечках слегка розоваты места прошлых пятен. Прошла неделя - в понедельник показались аллергологу. Нас похвалили. Оставили лечение по прежней схеме. Но вот со вторника вечера мне не понравилась ножка. Опять слегка начала краснеть в серединке. Сегодня серединка (15 мм диаметр) красная, отекшая). Подскажите, пожалуйста, что мне с ней делать? Чем мазать? Может ли это быть из-за того, что я давала ребенку кефирчик два дня? 
Буду чрезвычайно благодарна за Ваш ответ, доктор! 
P. S. Фото прилагаю. На фото, к сожалению, не очень хорошо видно. К тому же перед я на всякий случай помазала доп. Раз пимафукортом перед обеденным сном.",1
1155,"Здравствуйте, подскажите пожалуйста. У ребенка последние 2 мес чешется нос, врач при осмотре выявил ринит, капали виброцил. Ребенок так и не перестал чесать нос, сдали кровь на респираторные аллергены. В итоге увеличены аллергены на собаку, кошку и болтше всего на хомяка. С хомяком не контактировали никогда. Кошек и собак так же не имеем. От чего могут быть увеличены эти аллергены если с ними не сталкивались никогда? Сейчас чешет меньше, но если он побегает дома побольше, опять начинает чесать сильно. Возраст 2 года. Так же аллергия на яйцо и молоко, эти продукты были исключены 4 мес назад. Заранее спасибо.",1
1156,"Здравствуйте, доктор! Уже более 10 лет у меня такая проблема: я не могу находится в деревенском бревенчатом доме в деревне. Всё начиналось чуть более 10 лет назад, я приезжала на дачу, в деревню, занималась огородом, вечером баня, и всё бы ничего, но ночью у меня начинался кашель. Утром всё проходило. С каждым годом ночи становились бессонными, пока в определённый момент не случился астматический приступ, затем другой, всегда ночью. И летом, и зимой. Потом просто заходя в дом я ощущала душное, непроветриваемое помещение, спёртый воздух (всем остальным нормально). И вот уже последние пять лет я утром приезжаю, а вечером уезжаю (150 км от города). никакой возможности побыть на природе с семьёй. Не контактировать с аллергеном невозможно! Ещё бывает полиноз на кошек (чешутся глаза), но не всегда. С детства ездила в деревню на каникулы и никогда бед не знала. Пищевой аллергии нет. У меня двое детей, они обожают деревню, и муж тоже. Что мне делать? Приступы бывают только там. Больше нигде, в городе никогда такого не случалось, бывает кашель на сильно запыленные помещения. Помогите, доктор! Как мне продержаться три дня (большего не надо) в деревне без приступов? Как на это время блокировать выброс гистамина? Пожалуйста конкретные препараты, доктор. После приступов, ещё две недели кашель и отходит густая зелёная мокрота. Очень прошу помогите!",1
1157,"Здравствуйте, сдали кровь ребенку сказали аллергия выписали капли Зиртек пропили 10 дней через дня два высыпало на ножке кроме сыпи не что не беспокоит не зуда не температуры нет кушала все так же что и раньше, грудь еще не бросили я не чего нового не ела Малышке 2 года фото приложила",1
1158,"Здравствуйте, сдали анализ на LgE, результат 1099. Возраст ребенка 6 лет. Ранее была выявлена аллергия на шерсть кошки. Концентрация общего LgE тогда составляля 726,47. Что это значит? И как можно снизить этот показатель. Заранее благодарна.",1
1159,"Здравствуйте, моей дочери 3 года с рождения у нас аллергия. На что то в доме или на улице. Сейчас летом у нас начинается чес носа чиханье кашель какие антигистаминные препараты можно давать для поддержания? Давали супрастин и тавегил. Эриус не помогает. На фоне аллергии начинается часто бронхит обструктиный",1
1160,"Здравствуйте, во время грандиозного ремонта (снос стен, штукатурка) произошел первый приступ удушающего кашля, с перепугу вызвали скорую. Врачи сделали укол, но выжать из них чем кололи, не удалось. Помогло. Ремонт закончился, но приступы несколько раз повторялись. Спасались сальбутамолом и зодаком. Под подозрение попал кот. Лет 20 назад была попытка завести кота -через 3 дня дикая аллергия, тяжелое, свистящее дыхание -кота отдали. Сейчас сначала 2 недели вообще с котенком не расставался-чтобы с случае аллергии оставить детям. Коту уже почти год. До этого злополучного ремонта никаких проблем не было. Вопрос: может ли аллергия на кота проявляться не постоянно, а периодически? Или она либо есть. Либо ее нет? И причину надо искать в другом? Заранее благодарю за ответ. У нас на з00 км -ни одного врача аллерголога.",1
1161,"Здравствуйте! Мне 24 года. Пару лет назад появилась аллергическая реакция на обезболивающие препараты- Пенталгин, налгезин, кеторол, спазмалгон и тп. Так как менструальный цикл начинался очень болезненный, я пила каждый месяц по 1 таблетке какого-либо из этих препаратов, с каждым месяцем реакция становилась все быстрее и сильнее (отек слизистых, покраснение кожи) 
Сейчас я на 22 неделе беременности и очень волнуюсь за обезболивание при родах. Как я понимаю, препараты вводят несколько иные при обезболивании. Как лучше поступить при подготовке к родам, чтобы во время родов при обезболивании не стало плохо от отека Квинке?",1
1162,"Здравствуйте, трубке веко левое сначало точки красные пота резко отек немного ждет и иногда чешится. Уже как 4года . немного давит голову между глаз во лбу. Выписывают алергонавт и найз но ничего непомогает",1
1163,"Здравствуйте, у малыша аллергия на щечках с 2 недель, и по сей день, но сейчас есть блямбочки еще под каленками, за этот период мазали бепантен, аадвантан, эмолиум, мы полностью на грудном вскармливании, я сидела на строгой диете, оовсянка, свинина, говядина, Баранина, лаваш, картофель в супе, капуста, изменений не было, сама решила дать хилак форте, чтобы помоч кишечнику и появились изменения небольшие в лучшую сторону, но полностью не проходит, сейчас нам 6,5 месяцев, хочу пробывать прикорм,1. посоветуйте пожалуйста в какой последовательности вводить и что именно,2. и еще посоветуйте смесь(с названием) для такого аллергенчика, скоро сессия, без неё все равно не обойтись будет.3. можно ли мне разнообразить диету кисломолочкой? И к слову, у папы нашего тоже атопический дерматит",1
1164,"Здравствуйте, скажите пожалуйста, вот у меня такая штука бывает, сначала заболевант желудок, раздражается, начинает гореть и жечь внутри, поднимается по пищеводу до горда, все горит и жгет, начинают опухать губы, чешется подбородок, насморк, кашель выделяется какая то жидкость при кашле, похожая на гной, начинаю задыхаться, дыхание с хрипами, , если открою окно быстро проходит, или как чувствую что начинается ложусь на левый бок и становится легче, если же нет то очень плохо дышать. А начинается от еды, но сейчас я поела она начинается в следующий раз поем такую же еду может и не быть, было такое и с Лекарством (каЛий), поставили капельницу супрастина и прошло все. Началось это с 2001,2002 года. Вот 3 дня назад съела редиску и сходила вечером на огород контакт был с рассадой, вечером как будто эта штука началась но далее не идет, просто горит и жгет от желудка до горла, больше с правой стороны, чешется подбородок, иногда насморк в течении дня, как быстро начинаются сиптомы так и утихают, в течении 3 Х дней такая штука, сегодня даже почувствовала по пухли десна. Как вы считаете это аллергия? Если да то нужно пить антигистаминные? Если нет то куда обратиться? И как опасно что эти симптомы уже внутри держатся 3й день?",1
1165,"Здравствуйте уважаемый доктор! 

Сыну 2 года 11 месяцев, 5 месяцев назад он засунул кусочек фломастера (с краской) в нос, краска вытекла, кусочек этот вылез, а через две недели потёк нос. Лор осмотрел нос, инородных тел не обнаружил, аденоидов нет, только отёчность. 

Сдали мазок из носа, результат: эп. Кл. 12, нейтр. 76, эозин. 7, лимф. 3, моноц. 2., слизь+. Анализ крови норма, немного повышена СОЭ: 13. Анализ кала ничего не выявил. Моча тоже в норме. Лор выписала сложные капли в нос, после капель нос течь перестал, но по ночам то сопит, то не сопит, то вообще рот открывает. Аллерголог сказала со временем всё пройдёт, назначила ринолюкс, сказала, если от него не пройдёт, то делуфен, если и он не поможет, то виброцил. Прокапали всё, виброцил в том числе, никакого прогресса. Пять месяцев по ночам сопит, всё это время пьём парлазин, сидим на диете. 

В последнюю неделю – ухудшение, опят потёк нос. Причём именно из той ноздри, где был фломастер. Кота отвезли свекрови. Увлажняем воздух, подкладываем под голову подушку из полотенца. Перешли с парлазина на фенкарол. Начали лечение назонексом. Это из-за фломастера? Может из-за кота? Или от пыли? В последние дни всё очень тщательно вымываем, но как-то улучшения нет. И почему-то течёт именно правая ноздря, где был кусок фломастера. 
 Прокомментируйте, пожалуйста, нашу ситуацию, чтобы Вы нам посоветовали, мы в отчаянии… Может ли со временем снижаться аллергическая реакция на аллерген или нет? Если да, то как этого можно добиться? Вообще, это как-то лечится кроме симптоматического лечения? Как помочь ребёнку?",1
1166,"Здравствуйте, у меня такая проблема я аллергик у меня на аспирин анальгин аллергия 
какое жаропонижающее я могу приобрести в случае высокой температуры",1
1167,"Здравствуйте, подскажите пожалуйста, у ребенка после даже самого краткосрочного пребывания на солнце, красные пятна на щеках, и даже отеки. Ребенку почти 2 года, в прошлом году (когда ему год был) весной-летом тоже были сильные ожоги, пятна, отеки. Как узнать что это и как с этим бороться? С Уважением, Екатерина. Заранее благодарю.",1
1168,Здравствуйте. Можно ли свозить ребенка на море при аллергии на рыбу (треску) креветки?,1
1169,"Здравствуйте, подскажите пожалуйста у моему ребенку 2.5 месяца. У нее в ЖКТ нашли золотистый стафилококк. По телу и лицу есть высыпания. Чешется лицо. Врач прописала энторофурил 7 дней и бифиформ бейби 14 дней. Не правильно поняв врача 2 дня я давала эти 2 препарата одновременно и на лице появились красные пятнышки. Энторофурил можно только 7 дней. Вопрос как мне дальше давать препарат? Оставшиеся 5 дней? Или заново пройти курс 7 дней, а потом давать бифиформ бейби. И чем можно смазывать лицо? Заранее спасибо!",1
1170,"Здравствуйте, 

подскажите, пожалуйста, каким образом у меня возможна аллергия на стоматологический препарат Витремер, если он кладется ПОД пломбу. 
Аллергия диагностирована иммунологическим анализом на определение реакции 3 и 4 типов методом МАЛ, реакция преципитации при этом в норме=0, реакция методом МАЛ 136,4 при норме 80-120%. 
Физических ощущений тоже хватает - ощущение неподвижности и ""сухости"" слизистой, хотя при этом понятно что это не сухость, так как слюнные железы работают очень хорошо, слюны много. Двигать губами стало заметно сложнее, они как деревянные с утра. Слюнные железы по всей слизистой стали заметными белыми пятнышками - такого не было с детства. Участились бронхиты, ФВД-тест показал ухудшение функции дыхания, повысились эозинофилы и иммуноглобулины (соответственно исключены глисты и все другое кроме аллергии). Если у меня и нет положенного отека слизистой, то только потому что хороший иммунитет - на мне все всегда заживало как на кошке - не будет заметного отека. Как это может давать ""зашитый в зуб"" препарат, прикрытый сверху пломбой Филтек (на филтек аллергии нет)?",1
1171,"Здравствуйте, помогите мне пожалуйста. Просто крик души! Моему сыну семь месяцев. Недели три назад лечили ушко от отита. Лечили антибиотиком амоксиклав и каплями полидекса. Сразу после приёма антибиотика начался сильный понос, но врачи сказали такое бывает, что принимать бифидум бактерин и раз нет аллергии продолжать лечение все пять дней. Пролечились, промучились! Ушко прошло, но в попе, в паху и на писюле появились сильные опрелости красные. В попе и паху очень сильно все разъело. Мы мазали бепантеном, десятином, просто цинковой мазью, детским кремом, присыпкой, делали ванночки из ромашки и марганцовки, прыскали мирамистином, вообщем ничего не помогло. Сейчас знакомая дала самодельную присыпку из пыльцы растения плавунец, сказала поможет, но пока результата нет видимого. После того, как мы залечили ушко, мы пошли к окулисту. У нас с рождения закисает глазик и мы постоянно капали капельки разные и промывали его. В этот раз врач выписала капли тобрекс и сказала, что если после двух недель не пройдёт, надо делать зондирование слезного канала. Я раньше уже капала ребёнку их. Без всякой задней мысли закапала две капельки в глазик. Ребёнок сильно кричал, почти сразу веко вспухло, покраснело, под глазиком появилась сыпь. На следующий день и на другой щечке тоже, возможно малыш растер эти капли. Вообщем все стало красным, стало все шелушиться, чесаться. Нам выписали 7 дней супрастин по1/4, 2 раза в день, энтерос гель. Я продавала семь дней супрастин и вот уже девять дней энтерос гель, но результата нет! Все щечки и нижние веки красные, шелушатся, как ожог. Ребёнок плачет постоянно чешет. Сейчас сказали мазать адвантаном все больные места. Я сегодня намазала тонким слоем, вроде ребёнку стало легче, но после крема пятна стали краснущими! Я не знаю, что мне делать? Как мне вылечить моего ребёнка? Он так мучается. Почему такая реакция на эти капли, ведь мы их раньше капали? Возможно все это так после приёма антибиотика, когда мы лечили ушко. Я очень хочу помочь малышу, но не знаю чем. Он устал, я устала. Помогите пожалуйста нам. Как мне вылечить личико, продолжать ли нам мазать крем адвантан, как залечить опрелости? Заранее огромное вам спасибо, очень надеюсь на ваше понимание и помощь.",1
1172,"Здравствуйте. У меня на ногах появились красные мелкие пятнышки, с начало они появились на лодыжках теперь перешли на голень до колен я даже не знаю к какому врачу обратится. Кому мне обратиться и какие анализы сдать?",1
1173,"Здравствуйте, после 3 дней приема имудон на лбу появились маленькие гнойные прыщики и они чесались. После этого я перестала принимать этот препарат выпила эриус и 6 таблеток угля активированного, но на следующий день все появилось снова на лбу и на спине в районе шеи. Подскажите что делать? Спасибо. ",1
1174,"Здравствуйте, у моей дочки (ей 9 лет) аллергия на комариные укусы, сильный зуд и отек. После приема супрастина или диазолина отек начинает спадать и место укуса синеет. Есть ли какой-нибудь курс лечения по снижению реакции на укусы?",1
1175,"Здравствуйте, уважаемый доктор. У меня уже 3 недели появляется аллергическая крапивница. На разных участках тела. Обычно по вечерам. Иногда чешутся ладони и ступни ног. Выпиваю 1 таблетку эриуса или цетрина, то аллергии нет почти 2 дня, на третий опять начинает. Аллергии никогда не было ни на что. Пытался не есть, сменил шампунь, порошок, и тд. Ходил к врачу назначил просто антигистаминные. Что делать,? Спасибо",1
1176,"Здравствуйте, для базовой терапии принемаем препарат зенхейл 100 мкг + 5 мкг/доза. В данный момент этого препарата нет в городе, чем можно заменить? Можно ли Серетидом, если да, то в какой дозе?",1
1177,"Здравствуйте, у ребенка в феврале и апреле был абструктивный бронхит. После этого кашляет длительное время. Бывают приступы во сне. Кашляет когда побегает, при нагрузке. Кашель сухой. Симптомов простуды нет. Врач сказала жесткое дыхание. Хрипов нет. Эозинофилы 3. кровь сдали. Выписали монтеласт на 3 месяца. Читала описание его пьют при астме. Нам не был поставлен диагноз бронхиальная астма! Стоит ли принимать препарат, не вызовет ли он привыкание, не спровоцирует ли астму? Спасибо",1
1178,"Здравствуйте, у меня возникла проблема в том, что у меня начало около месяца-двух краснеть и шелушиться под левым глазом, потом это прошло и осталась только немного кожа которая шелушилась, но вскоре всё прошло, а сейчас оно снова начало краснеть и шелушиться, но сегодня утром ещё и немного опухло. Я пользуюсь косметикой, тональным кремом, тушью, карандашом для глаз или подводкой. Стираю всё молочком для снятия макияжа, в прошлый раз думали из-за него, я поменяла молочко и через месяц снова началось. Что это и как с этим бороться?",1
1179,"Здравствуйте, я мать 2-х летнего Вани, у которого начиная с 1 года периодически высыпают ножки и ручки. Лечимся супрастин+адвантан мазь. Кормила грудью 1год 7 месяцев (сидела на диете), сейчас очень придерживаемся правильного питания, но периодически есть атопия и я спрашу, Вас, как часто можно такое лечение или же вы посоветуете что-то другое, и имеет ли смысл сдавать в таком возрасте кровь на выявление аллергенов? Спасибо огромное за понимание и помощь.",1
1180,"Здравствуйте, сегодня в течение дня начал чувствовать небольшой зуд на спине, в районе плечей. Вечером появились пятна малинового цвета с уплотнениями под ними, распростроняться стали очень быстро, через 3 часа уже по всему телу, зуд умеренный, начали отекать веки(присутствуют такие же пятна, но темнее), это аллергия или проявление какой-то болезни? И насколько это может быть опасно, жена говорит, что за ночь могут отечь и дыхательные пути. Не хочу вызывать скорую по мелочи, . а может и не мелочь? Заранее спасибо!",1
1181,"Здравствуйте, у моего сына появилась непонятная сыпь сначала на лице, шее затем спустилась на грудь и руки сверху потом на ноги и тело. Вчера все прошло пьем ларотодин. Но за ночь снова покраснели руки с внутренней стороны, попа и ноги. Эти покраснения не чешутся температуры нет. Аппетит хороший, сам энергичный я бы даже сказала что есть какая то возбужденность в поведении.",1
1182,"Здравствуйте, нам 2,5 месяца кушаем смесь с 3х недель (гв стало не возможно по болезни матери), когда были на гв никаких проявлений аллергии не было, потом начали кушать смесь симилак премиум, буквально в течении первой недели у нас появлялись и исчезали красные пятна на личике, не было стула (вызывали клизмами), но наш педиатр сказала, что это норма; еще через неделю у нас появился аллергический насморк и сыпь на всем лице и плечах. Перешли резко на нан гиппоаллергенный, пили супрастин в нос виброцил и постоянные промывания аквамарис. К 1,5 месяцам наконец побороли все проявления (правда стул так и остался зеленый). В 2 месяца начала давать в 1 кормление нан кисломолочный (проявлений аллергии нет). Можно ли нам попробовать перейти на нан обычный? Как это сделать?",1
1183,"Здравствуйте. После курса антибиотиков назначили Хилак Форте. Через неделю приема появилась мелкая сыпь на руках, лице. Покраснели уши. Возможна ли аллергическая реакция на данный препарат спустя 7 дней. Ребенку 3,5 года. Спасибо.",1
